district,flood_count,flood_risk_freq,flood_risk_area,flood_risk
ujjain,25.0,0.1082251082251082,0.0299811523385997,0.0691
pakke kessang,15.0,0.0649350649350649,0.0728963569860551,0.0689
raipur,26.0,0.1125541125541125,0.0250805977713765,0.0688
nuapada,19.0,0.0822510822510822,0.054805481273339,0.0685
sehore,23.0,0.0995670995670995,0.036623973838999,0.0681
sagar,25.0,0.1082251082251082,0.0277133679279439,0.068
tehri garhwal,26.0,0.1125541125541125,0.0229041896871045,0.0677
vidisha,25.0,0.1082251082251082,0.0269013604988991,0.0676
noney,5.0,0.0216450216450216,0.113335133923025,0.0675
sabar kantha,28.0,0.1212121212121212,0.0138309202117171,0.0675
pithoragarh,27.0,0.1168831168831168,0.0176353265715253,0.0673
sri potti sriramulu nellore,31.0,0.1341991341991342,0.0,0.0671
baramulla,31.0,0.1341991341991342,0.0,0.0671
madurai,21.0,0.0909090909090909,0.0428805330067222,0.0669
rohtak,21.0,0.0909090909090909,0.0423268295572573,0.0666
raisen,18.0,0.0779220779220779,0.0552311373845917,0.0666
balangir,20.0,0.0865800865800865,0.046369075732983,0.0665
damoh,19.0,0.0822510822510822,0.0505310314008209,0.0664
kurung kumey,25.0,0.1082251082251082,0.0235363585777626,0.0659
ramban,26.0,0.1125541125541125,0.0188134064063018,0.0657
north east,16.0,0.0692640692640692,0.0620091119937489,0.0656
yanam,1.0,0.0043290043290043,0.1263753210064504,0.0654
kanpur dehat,0.0,0.0,0.1306957702995654,0.0653
nandurbar,22.0,0.0952380952380952,0.0351374001332203,0.0652
west siang,24.0,0.1038961038961039,0.0262798047131628,0.0651
sshrawasti,30.0,0.1298701298701298,0.0,0.0649
koppal,25.0,0.1082251082251082,0.0211952464945222,0.0647
karur,13.0,0.0562770562770562,0.0729101592887466,0.0646
sonbhadra,29.0,0.1255411255411255,0.00274991237305,0.0641
kolar,28.0,0.1212121212121212,0.0064301672663173,0.0638
kathua,29.0,0.1255411255411255,0.0019311684489909,0.0637
karimnagar,29.0,0.1255411255411255,0.0005428035347616,0.063
dadra  nagar haveli,0.0,0.0,0.1256954008483499,0.0628
rewa,21.0,0.0909090909090909,0.0346608792914713,0.0628
niwari,8.0,0.0346320346320346,0.0905312207672437,0.0626
saiha,0.0,0.0,0.1249553980415426,0.0625
panch mahals,25.0,0.1082251082251082,0.0164392178103826,0.0623
longleng,1.0,0.0043290043290043,0.1201231731636678,0.0622
srinagar,26.0,0.1125541125541125,0.0118082196065556,0.0622
khowai,20.0,0.0865800865800865,0.0376437609211793,0.0621
gajapati,23.0,0.0995670995670995,0.0245334370986146,0.0621
betul,23.0,0.0995670995670995,0.0242563609849158,0.0619
west garo hills,18.0,0.0779220779220779,0.0457059234695482,0.0618
banas kantha,23.0,0.0995670995670995,0.0240362938504041,0.0618
palwal,11.0,0.0476190476190476,0.0757343299527468,0.0617
nizamabad,28.0,0.1212121212121212,0.0018987178801392,0.0616
peddapalli,3.0,0.0129870129870129,0.1099520537569398,0.0615
mahoba,26.0,0.1125541125541125,0.0100833010456428,0.0613
banswara,28.0,0.1212121212121212,0.0007149003680583,0.061
kupwara,23.0,0.0995670995670995,0.0220116309160009,0.0608
devbhumi dwarka dwarka,28.0,0.1212121212121212,0.0,0.0606
khargone khargone west nimar,28.0,0.1212121212121212,0.0,0.0606
medak,19.0,0.0822510822510822,0.0384535078658103,0.0604
mon,1.0,0.0043290043290043,0.116063228559578,0.0602
panchkula,25.0,0.1082251082251082,0.0119412874071175,0.0601
mahesana,21.0,0.0909090909090909,0.0292824098387935,0.0601
the nilgiris,27.0,0.1168831168831168,0.0030524882681707,0.06
anugul,25.0,0.1082251082251082,0.0115264835429942,0.0599
churu,20.0,0.0865800865800865,0.0328463053051973,0.0597
gurugram,16.0,0.0692640692640692,0.0493140782360958,0.0593
east khasi hills,16.0,0.0692640692640692,0.048673762423635,0.059
dhaulpur,0.0,0.0,0.1177112427288465,0.0589
dhule,25.0,0.1082251082251082,0.0096388100619544,0.0589
pherzawl,4.0,0.0173160173160173,0.1001948405314691,0.0588
garhwal,24.0,0.1038961038961039,0.0134807991711948,0.0587
lalitpur,27.0,0.1168831168831168,0.0003735123149645,0.0586
mumbai suburban,27.0,0.1168831168831168,4.221679116397712e-05,0.0585
mulugu,5.0,0.0216450216450216,0.0953648911664173,0.0585
chhatarpur,17.0,0.0735930735930736,0.0434533077614832,0.0585
dangs,27.0,0.1168831168831168,0.0,0.0584
tapi,26.0,0.1125541125541125,0.0042230154594786,0.0584
narmadapuram,27.0,0.1168831168831168,0.0,0.0584
sivaganga,8.0,0.0346320346320346,0.0818392759242674,0.0582
morbi,25.0,0.1082251082251082,0.0081286598724651,0.0582
chikkamagaluru,22.0,0.0952380952380952,0.0205925185538528,0.0579
kishtwar,24.0,0.1038961038961039,0.011936212165158,0.0579
kallakurichi,10.0,0.0432900432900432,0.0723905412027213,0.0578
krishnagiri,18.0,0.0779220779220779,0.036588179893599,0.0573
almora,20.0,0.0865800865800865,0.0274564059218067,0.057
dhalai,23.0,0.0995670995670995,0.0142590032205571,0.0569
longding,20.0,0.0865800865800865,0.0270476124053645,0.0568
seoni,22.0,0.0952380952380952,0.0177691820300644,0.0565
mahabubnagar,22.0,0.0952380952380952,0.0176449030548796,0.0564
sas nagar,26.0,0.1125541125541125,0.0,0.0563
new new delhi,26.0,0.1125541125541125,0.0,0.0563
harda,15.0,0.0649350649350649,0.0477560667119416,0.0563
bastar,10.0,0.0432900432900432,0.0691181465405171,0.0562
jhajjar,12.0,0.0519480519480519,0.0605140939306657,0.0562
burhanpur,19.0,0.0822510822510822,0.0290213418595908,0.0556
sirohi,23.0,0.0995670995670995,0.0106958453738778,0.0551
sidhi,8.0,0.0346320346320346,0.0754402289374181,0.055
nainital,18.0,0.0779220779220779,0.0317215454619811,0.0548
tonk,25.0,0.1082251082251082,0.0010984718958145,0.0547
dhar,22.0,0.0952380952380952,0.0138830563032996,0.0546
dindori,13.0,0.0562770562770562,0.0526303079316349,0.0545
tirap,19.0,0.0822510822510822,0.0266667819324486,0.0545
sikar,21.0,0.0909090909090909,0.0178163219587533,0.0544
uttar kashi kashi,25.0,0.1082251082251082,0.0,0.0541
dibang valley,25.0,0.1082251082251082,0.0,0.0541
paschim purba medinipur,25.0,0.1082251082251082,0.0,0.0541
vizianagaram,17.0,0.0735930735930736,0.0334435862730301,0.0535
rajgarh,20.0,0.0865800865800865,0.0200164440260969,0.0533
ranchi,20.0,0.0865800865800865,0.0196860631185812,0.0531
sri muktsar sahib,1.0,0.0043290043290043,0.1011090607859473,0.0527
pudukkottai,18.0,0.0779220779220779,0.0259794330411718,0.052
sri sri muktsar sahib sahib,24.0,0.1038961038961039,0.0,0.0519
dholpur,24.0,0.1038961038961039,0.0,0.0519
upper lower subansiri,24.0,0.1038961038961039,0.0,0.0519
chittoor,19.0,0.0822510822510822,0.021358341183698,0.0518
jaisalmer,19.0,0.0822510822510822,0.020467770734634,0.0514
malkangiri,23.0,0.0995670995670995,0.003092956218171,0.0513
uttara kannada,0.0,0.0,0.1024322729318694,0.0512
shi yomi,17.0,0.0735930735930736,0.0287689795626787,0.0512
tamenglong,7.0,0.0303030303030303,0.0717907014259683,0.051
guna,19.0,0.0822510822510822,0.01936383082621,0.0508
erode,17.0,0.0735930735930736,0.0276995270170574,0.0506
ramanagara,14.0,0.0606060606060606,0.0404652269795232,0.0505
bametara,0.0,0.0,0.1009240463787596,0.0505
samba,17.0,0.0735930735930736,0.0266703442157689,0.0501
nagaur,20.0,0.0865800865800865,0.0132733606417816,0.0499
sheopur,11.0,0.0476190476190476,0.0521444002608225,0.0499
budgam,23.0,0.0995670995670995,0.0,0.0498
kanniyakumariumari,23.0,0.0995670995670995,0.0,0.0498
salem,16.0,0.0692640692640692,0.0297525028817535,0.0495
jagatsinghapur,22.0,0.0952380952380952,0.0033046069355193,0.0493
dindigul,19.0,0.0822510822510822,0.0160589051190811,0.0492
west khasi hills,11.0,0.0476190476190476,0.0504593667593001,0.049
jharsuguda,21.0,0.0909090909090909,0.0069389784444423,0.0489
gwalior,21.0,0.0909090909090909,0.0066514880241589,0.0488
ysr,22.0,0.0952380952380952,0.001945462625166,0.0486
south west khasi hills,5.0,0.0216450216450216,0.0748781148281521,0.0483
vellore,18.0,0.0779220779220779,0.0185402927972775,0.0482
dewas,16.0,0.0692640692640692,0.026735449697504,0.048
the dangs,1.0,0.0043290043290043,0.0916408449280357,0.048
rewari,14.0,0.0606060606060606,0.0350545365751532,0.0478
boudh,22.0,0.0952380952380952,0.0,0.0476
perambalur,15.0,0.0649350649350649,0.030118694668088,0.0475
mandla,15.0,0.0649350649350649,0.0281751126684178,0.0466
kolasib,6.0,0.0259740259740259,0.0670592714113673,0.0465
ranipet,8.0,0.0346320346320346,0.0577028317388438,0.0462
thiruvallur,20.0,0.0865800865800865,0.0057960410841096,0.0462
phek,2.0,0.0086580086580086,0.0832501519561614,0.046
south east,15.0,0.0649350649350649,0.0266400518534812,0.0458
unakoti,21.0,0.0909090909090909,0.0,0.0455
lower lower subansiri,21.0,0.0909090909090909,0.0,0.0455
mahisagar,14.0,0.0606060606060606,0.0295618111648995,0.0451
north garo hills,6.0,0.0259740259740259,0.063743638068506,0.0449
ratlam,15.0,0.0649350649350649,0.0249175763615707,0.0449
mamit,7.0,0.0303030303030303,0.0584989116364662,0.0444
thoothukkudi,20.0,0.0865800865800865,0.0007313194766294,0.0437
nalgonda,20.0,0.0865800865800865,0.0004585849645193,0.0435
tirunelveli,20.0,0.0865800865800865,0.0003133739976432,0.0434
deogarh,20.0,0.0865800865800865,0.0,0.0433
itanagar,20.0,0.0865800865800865,0.0,0.0433
bagalkotee,20.0,0.0865800865800865,0.0,0.0433
jalore,20.0,0.0865800865800865,0.0,0.0433
purulia,20.0,0.0865800865800865,0.0,0.0433
serchhip,7.0,0.0303030303030303,0.0562390797519648,0.0433
purba purba bardhaman,20.0,0.0865800865800865,0.0,0.0433
chamarajanagara,1.0,0.0043290043290043,0.0820288357690729,0.0432
east,19.0,0.0822510822510822,0.0042333547086842,0.0432
mungeli,2.0,0.0086580086580086,0.0776922796619636,0.0432
champawat,8.0,0.0346320346320346,0.0514939634709249,0.0431
dausa,15.0,0.0649350649350649,0.0211158445082668,0.043
dimapur,3.0,0.0129870129870129,0.0726654073359279,0.0428
south garo hills,7.0,0.0303030303030303,0.0538770035882045,0.0421
palamu,9.0,0.0389610389610389,0.0450042401852265,0.042
charki dadri,11.0,0.0476190476190476,0.0360921539546968,0.0419
mandsaur,19.0,0.0822510822510822,0.0015141657380983,0.0419
gyalshing,19.0,0.0822510822510822,0.0,0.0411
mancachar,19.0,0.0822510822510822,0.0,0.0411
champhai,10.0,0.0432900432900432,0.0389123799364459,0.0411
chandigarh,19.0,0.0822510822510822,4.206985142203869e-05,0.0411
mangan,19.0,0.0822510822510822,0.0,0.0411
rudra prayag,19.0,0.0822510822510822,0.0,0.0411
sepahijala,19.0,0.0822510822510822,0.0,0.0411
bandipore,0.0,0.0,0.0819768745573733,0.041
east jaintia hills,3.0,0.0129870129870129,0.0688955852827452,0.0409
janjgir  champa,0.0,0.0,0.0816570446091322,0.0408
darjiling,0.0,0.0,0.0812110362641157,0.0406
barwani,16.0,0.0692640692640692,0.0116866409190053,0.0405
tiruppur,13.0,0.0562770562770562,0.0233374363303504,0.0398
dakshin bastar dantewada,2.0,0.0086580086580086,0.070832462198893,0.0397
hardwar,0.0,0.0,0.0793934212898203,0.0397
panna,11.0,0.0476190476190476,0.0313692696439121,0.0395
shajapur,13.0,0.0562770562770562,0.0217385877076654,0.039
namchi,18.0,0.0779220779220779,0.0,0.039
bandipora,18.0,0.0779220779220779,0.0,0.039
singrauli,10.0,0.0432900432900432,0.0341488693905284,0.0387
jogulamba gadwal,4.0,0.0173160173160173,0.0594660121216176,0.0384
jhabua,15.0,0.0649350649350649,0.0117974240017124,0.0384
bageshwar,12.0,0.0519480519480519,0.0241627102887148,0.0381
nuh,11.0,0.0476190476190476,0.0283596770276664,0.038
dharmapuri,15.0,0.0649350649350649,0.0103667025956137,0.0377
jhargram,0.0,0.0,0.0751321143326642,0.0376
karauli,13.0,0.0562770562770562,0.0184363190656194,0.0374
durg,13.0,0.0562770562770562,0.0182353324651171,0.0373
kulgam,17.0,0.0735930735930736,0.0009732982857791,0.0373
katni,12.0,0.0519480519480519,0.0224524879456738,0.0372
muzaffarabad,13.0,0.0562770562770562,0.0181952617731227,0.0372
wokha,2.0,0.0086580086580086,0.0657440738949133,0.0372
shopian,17.0,0.0735930735930736,0.0,0.0368
north west,16.0,0.0692640692640692,0.0042333547086842,0.0367
dungarpur,15.0,0.0649350649350649,0.008372603381535,0.0367
paschim bardhaman,0.0,0.0,0.0733928619290426,0.0367
namakkal,13.0,0.0562770562770562,0.0164906120912195,0.0364
ribhoi,0.0,0.0,0.0726079259990225,0.0363
baudh,0.0,0.0,0.0723613867661793,0.0362
mahendragarh,11.0,0.0476190476190476,0.0237771004853335,0.0357
mirpur,13.0,0.0562770562770562,0.0142794529908136,0.0353
purbi singhbhum,0.0,0.0,0.0697230670625908,0.0349
suryapet,3.0,0.0129870129870129,0.0565673896600235,0.0348
west jaintia hills,0.0,0.0,0.0695288661910182,0.0348
mancherial,3.0,0.0129870129870129,0.0565856848220674,0.0348
kumuram bheem asifabad,5.0,0.0216450216450216,0.0480452930616569,0.0348
shahdara,15.0,0.0649350649350649,0.0042333547086842,0.0346
ananthapuramuamu,16.0,0.0692640692640692,0.0,0.0346
hazaribagh,15.0,0.0649350649350649,0.0032618722357402,0.0341
east garo hills,9.0,0.0389610389610389,0.0290568288867743,0.034
tikamgarh,13.0,0.0562770562770562,0.0116081240002189,0.0339
rajsamand,14.0,0.0606060606060606,0.0070025955209954,0.0338
tirupathur,7.0,0.0303030303030303,0.0373438432341473,0.0338
shivpuri,14.0,0.0606060606060606,0.0068032319886885,0.0337
nagarkurnool,3.0,0.0129870129870129,0.0543968893069146,0.0337
rajnandgaon,13.0,0.0562770562770562,0.0105178288290242,0.0334
sukma,1.0,0.0043290043290043,0.0620918823756789,0.0332
alirajpur,14.0,0.0606060606060606,0.0056622234717617,0.0331
ashoknagar,13.0,0.0562770562770562,0.0093037841059846,0.0328
anuppur,10.0,0.0432900432900432,0.0223298386427176,0.0328
chota udaipur,14.0,0.0606060606060606,0.0047617920155735,0.0327
daman,0.0,0.0,0.0653857908618455,0.0327
south,15.0,0.0649350649350649,0.0002856495883218,0.0326
leparada,15.0,0.0649350649350649,0.0,0.0325
arvalli,15.0,0.0649350649350649,0.0,0.0325
south district,0.0,0.0,0.0640142292331272,0.032
jagitial,2.0,0.0086580086580086,0.0551468305912372,0.0319
narayanpet,7.0,0.0303030303030303,0.0325541222112193,0.0314
theni,14.0,0.0606060606060606,0.0013446054886094,0.031
nirmal,3.0,0.0129870129870129,0.0486885809854579,0.0308
south andaman,0.0,0.0,0.0611064604393508,0.0306
vijayapura,14.0,0.0606060606060606,0.0004842584828184,0.0305
satna,14.0,0.0606060606060606,0.0002805733303571,0.0304
dahod,14.0,0.0606060606060606,0.0,0.0303
chittorgarh,14.0,0.0606060606060606,0.0,0.0303
ranga reddy,13.0,0.0562770562770562,0.003599490105464,0.0299
rudraprayag,0.0,0.0,0.0593962780591782,0.0297
hoshangabad,0.0,0.0,0.0582415083877677,0.0291
kalimpong,4.0,0.0173160173160173,0.0405724132347356,0.0289
bhadradri kothagudem,6.0,0.0259740259740259,0.0314264877931553,0.0287
jalor,0.0,0.0,0.0569137130427038,0.0285
churachandpur,4.0,0.0173160173160173,0.0397635480555569,0.0285
kohima,10.0,0.0432900432900432,0.0136154630734825,0.0285
umaria,13.0,0.0562770562770562,0.000186837120391,0.0282
shahdol,13.0,0.0562770562770562,0.0001628861117892,0.0282
north   middle andaman,0.0,0.0,0.0556608716134358,0.0278
mokokchung,1.0,0.0043290043290043,0.0508414976764489,0.0276
lohardaga,5.0,0.0216450216450216,0.0335082208363875,0.0276
neemuch,12.0,0.0519480519480519,0.0019898987102025,0.027
udham singh nagar,0.0,0.0,0.0540403674764062,0.027
kiphire,2.0,0.0086580086580086,0.0451512891900499,0.0269
west nimar,0.0,0.0,0.0533948940832368,0.0267
garhwa,7.0,0.0303030303030303,0.0231783275563006,0.0267
kamareddy,3.0,0.0129870129870129,0.0402721279655142,0.0266
khunti,5.0,0.0216450216450216,0.03114796332181,0.0264
new delhi,12.0,0.0519480519480519,0.0006011033061328,0.0263
jhunjhunu,12.0,0.0519480519480519,0.0,0.026
surajpur,0.0,0.0,0.051649447562006,0.0258
deoghar,4.0,0.0173160173160173,0.0343648952376345,0.0258
gumla,5.0,0.0216450216450216,0.0286593654362074,0.0252
upper subansiri,0.0,0.0,0.0489476595842824,0.0245
chatra,8.0,0.0346320346320346,0.014375855198241,0.0245
ramgarh,7.0,0.0303030303030303,0.0185836062813123,0.0244
simdega,2.0,0.0086580086580086,0.0393151551465,0.024
east nimar,11.0,0.0476190476190476,0.0004712064152484,0.024
agarmalwa,11.0,0.0476190476190476,0.0,0.0238
tenkasi,7.0,0.0303030303030303,0.0172469895987071,0.0238
ri bhoi,11.0,0.0476190476190476,0.0,0.0238
senapati,4.0,0.0173160173160173,0.030065598874993,0.0237
kargil,8.0,0.0346320346320346,0.0121217825811531,0.0234
shupiyan,0.0,0.0,0.0457457312278816,0.0229
ukhrul,4.0,0.0173160173160173,0.028359530595927,0.0228
kondagaon,0.0,0.0,0.0456559930404359,0.0228
chandel,4.0,0.0173160173160173,0.0267070145925942,0.022
mahasamund,4.0,0.0173160173160173,0.0265660180996648,0.0219
sangareddy,10.0,0.0432900432900432,0.0002186164908536,0.0218
uttar kashi dinajpur,10.0,0.0432900432900432,0.0,0.0216
jamtara,3.0,0.0129870129870129,0.0279641598195932,0.0205
tengnoupal,4.0,0.0173160173160173,0.0228231923611271,0.0201
kangpokpi,4.0,0.0173160173160173,0.0226272316416685,0.02
puducherry,0.0,0.0,0.039785537200586,0.0199
lower subansiri,1.0,0.0043290043290043,0.0351104524598209,0.0197
many parts,9.0,0.0389610389610389,0.0,0.0195
udam singh nagar,9.0,0.0389610389610389,0.0,0.0195
haridwar,9.0,0.0389610389610389,0.0,0.0195
godda,6.0,0.0259740259740259,0.0130806350519914,0.0195
chamarajanagaraa,9.0,0.0389610389610389,0.0,0.0195
baramula,0.0,0.0,0.0385718953235805,0.0193
vikarabad,8.0,0.0346320346320346,0.003581815129885,0.0191
peren,3.0,0.0129870129870129,0.0248280730406443,0.0189
kamjong,4.0,0.0173160173160173,0.0203857536781744,0.0189
siddipet,5.0,0.0216450216450216,0.0160062712696519,0.0188
lepa rada,0.0,0.0,0.0368567776984885,0.0184
pashchimi singhbhum,0.0,0.0,0.0367533647169951,0.0184
mahabubabad,6.0,0.0259740259740259,0.0104844128012976,0.0182
giridih,4.0,0.0173160173160173,0.0187486901815322,0.018
zunheboto,2.0,0.0086580086580086,0.0271157754698716,0.0179
east district,0.0,0.0,0.0351862163857068,0.0176
diu,0.0,0.0,0.0347065861872577,0.0174
surguja,6.0,0.0259740259740259,0.0084740251623076,0.0172
narayanpur,2.0,0.0086580086580086,0.0242347441634333,0.0164
kabeerdham,2.0,0.0086580086580086,0.0239049165977115,0.0163
bidar,0.0,0.0,0.0324900839158726,0.0162
tuensang,1.0,0.0043290043290043,0.0275170516913569,0.0159
latehar,2.0,0.0086580086580086,0.0230815737687646,0.0159
yadadri bhuvanagiri,2.0,0.0086580086580086,0.0231168898107515,0.0159
uttar bastar kanker,0.0,0.0,0.0309119365247137,0.0155
jayashankar bhupalapally,7.0,0.0303030303030303,0.0,0.0152
upper dibang valley,0.0,0.0,0.0301139749432569,0.0151
sri potti sriramulu nell,0.0,0.0,0.0291566074909168,0.0146
west district,0.0,0.0,0.0290330084348318,0.0145
aravalli,0.0,0.0,0.028924764983948,0.0145
punch,0.0,0.0,0.0287160155115823,0.0144
jashpur,1.0,0.0043290043290043,0.0240805527272124,0.0142
medchal malkajgiri,4.0,0.0173160173160173,0.0097632387285617,0.0135
bokaro,6.0,0.0259740259740259,0.000932620573053,0.0135
dumka,4.0,0.0173160173160173,0.0096431186857098,0.0135
korba,3.0,0.0129870129870129,0.013138955270466,0.0131
paschim purba bardhaman,6.0,0.0259740259740259,0.0,0.013
some parts,6.0,0.0259740259740259,0.0,0.013
pondicherry,6.0,0.0259740259740259,0.0,0.013
chamarajanagaraa chikkaballapura,6.0,0.0259740259740259,0.0,0.013
siaha,6.0,0.0259740259740259,0.0,0.013
sahebganj,6.0,0.0259740259740259,0.0,0.013
east uttar kashi pradesh,6.0,0.0259740259740259,0.0,0.013
kashmir valley,6.0,0.0259740259740259,0.0,0.013
manali,6.0,0.0259740259740259,0.0,0.013
bishnupur,6.0,0.0259740259740259,4.226695641727503e-05,0.013
north westduar,6.0,0.0259740259740259,0.0,0.013
mangalore,6.0,0.0259740259740259,0.0,0.013
sipahijala,0.0,0.0,0.0253200277623232,0.0127
dhanbad,3.0,0.0129870129870129,0.0088002786336495,0.0109
most of the districts,5.0,0.0216450216450216,0.0,0.0108
uttar kashi bastar kanker,5.0,0.0216450216450216,0.0,0.0108
bagalkotee belagavi,5.0,0.0216450216450216,0.0,0.0108
janjgirchampa,5.0,0.0216450216450216,0.0,0.0108
leh ladakh,5.0,0.0216450216450216,0.0,0.0108
west east jaintia hills,5.0,0.0216450216450216,0.0,0.0108
purbi west singhbhum,5.0,0.0216450216450216,0.0,0.0108
east east jaintia hills,5.0,0.0216450216450216,0.0,0.0108
gariaband,0.0,0.0,0.0214095843337718,0.0107
anantapur,0.0,0.0,0.020431170716164,0.0102
koriya,0.0,0.0,0.0202679385276273,0.0101
jhunjhunun,1.0,0.0043290043290043,0.0142726388137403,0.0093
nabarangapur,0.0,0.0,0.0184400255793346,0.0092
raigad,4.0,0.0173160173160173,0.0,0.0087
sikkim,4.0,0.0173160173160173,0.0,0.0087
districts,4.0,0.0173160173160173,0.0,0.0087
bhadradri bhadradri kothagudem bhadradri kothagudem,4.0,0.0173160173160173,0.0,0.0087
pashchimi west singhbhum,4.0,0.0173160173160173,0.0,0.0087
north bengal,4.0,0.0173160173160173,0.0,0.0087
rajanna sircilla,4.0,0.0173160173160173,4.84371979058236e-05,0.0087
kanniyakumari,4.0,0.0173160173160173,6.648479336633925e-05,0.0087
goa,4.0,0.0173160173160173,0.0,0.0087
himachal pradesh,4.0,0.0173160173160173,0.0,0.0087
meghalaya,4.0,0.0173160173160173,0.0,0.0087
karaikal,2.0,0.0086580086580086,0.007582565878089,0.0081
uttarkashi,0.0,0.0,0.015568601278738,0.0078
dhamtari,3.0,0.0129870129870129,0.0019870211296728,0.0075
mahe,1.0,0.0043290043290043,0.0103248642240271,0.0073
davanagere,0.0,0.0,0.0142769204710262,0.0071
jangoan,2.0,0.0086580086580086,0.004985511307526,0.0068
yadadri yadadri bhuvanagiri yadadri bhuvanagiri,3.0,0.0129870129870129,0.0,0.0065
jagdalpur,3.0,0.0129870129870129,0.0,0.0065
puruliya,0.0,0.0,0.0130368439608784,0.0065
jaloree,3.0,0.0129870129870129,0.0,0.0065
uttar kashiakhand,3.0,0.0129870129870129,0.0,0.0065
pak,3.0,0.0129870129870129,0.0,0.0065
nabarangpur,3.0,0.0129870129870129,0.0,0.0065
bagalkote,3.0,0.0129870129870129,0.0001015440823901,0.0065
bagalkotee bengaluru urban,3.0,0.0129870129870129,0.0,0.0065
uttar pradesh,3.0,0.0129870129870129,0.0,0.0065
saraikelakharsawan,0.0,0.0,0.0125814496334695,0.0063
bid,0.0,0.0,0.0116133260734856,0.0058
siliguri,2.0,0.0086580086580086,0.0,0.0043
west bengal,2.0,0.0086580086580086,0.0,0.0043
ananthapuramu,2.0,0.0086580086580086,0.0,0.0043
saraikela kharsawan,2.0,0.0086580086580086,0.0,0.0043
silchar,2.0,0.0086580086580086,0.0,0.0043
maharashtra,2.0,0.0086580086580086,0.0,0.0043
north and middle andaman,2.0,0.0086580086580086,0.0,0.0043
karnataka,2.0,0.0086580086580086,0.0,0.0043
koderma,2.0,0.0086580086580086,0.0,0.0043
east  west godavari,2.0,0.0086580086580086,0.0,0.0043
kashmir,2.0,0.0086580086580086,0.0,0.0043
districts of assam,2.0,0.0086580086580086,0.0,0.0043
chamarajanagaraa hassan,2.0,0.0086580086580086,0.0,0.0043
many districts of uttar kashi pradesh,2.0,0.0086580086580086,0.0,0.0043
uttar kashi,2.0,0.0086580086580086,0.0,0.0043
neighbourhood,2.0,0.0086580086580086,0.0,0.0043
northern parts,2.0,0.0086580086580086,0.0,0.0043
many  the state,2.0,0.0086580086580086,0.0,0.0043
marathwada,2.0,0.0086580086580086,0.0,0.0043
many districts of tamil nadu,2.0,0.0086580086580086,0.0,0.0043
tripura,2.0,0.0086580086580086,0.0,0.0043
dadra and nagar haveli,2.0,0.0086580086580086,0.0,0.0043
southern parts,2.0,0.0086580086580086,0.0,0.0043
bemetara,2.0,0.0086580086580086,0.0,0.0043
agar malwa,0.0,0.0,0.0083818922931039,0.0042
buldana,0.0,0.0,0.0060551100732189,0.003
warangal urban,0.0,0.0,0.0056349083008401,0.0028
devbhumi dwarka,1.0,0.0043290043290043,0.0010318234409551,0.0027
dohad,0.0,0.0,0.0054915888391814,0.0027
balod,1.0,0.0043290043290043,0.0010550817033923,0.0027
bangalore,0.0,0.0,0.004850026854095,0.0024
gondiya,0.0,0.0,0.0046234113548522,0.0023
districts of orissa,1.0,0.0043290043290043,0.0,0.0022
east  west purba purba medinipur,1.0,0.0043290043290043,0.0,0.0022
kanpur nagardehat,1.0,0.0043290043290043,0.0,0.0022
bagalkotee ballari,1.0,0.0043290043290043,0.0,0.0022
bagalkotee udupi,1.0,0.0043290043290043,0.0,0.0022
west madhya pradesh,1.0,0.0043290043290043,0.0,0.0022
yadadri yadadri bhuvanagiri,1.0,0.0043290043290043,0.0,0.0022
west singhbhum,1.0,0.0043290043290043,0.0,0.0022
districts of cauvery delta zone,1.0,0.0043290043290043,0.0,0.0022
ramagiri,1.0,0.0043290043290043,0.0,0.0022
jharkhand,1.0,0.0043290043290043,0.0,0.0022
jhelum,1.0,0.0043290043290043,0.0,0.0022
districts of cauvery delta,1.0,0.0043290043290043,0.0,0.0022
several other district andhra pradesh,1.0,0.0043290043290043,0.0,0.0022
ernakulam kannur,1.0,0.0043290043290043,0.0,0.0022
ernakulam ant thiruvananthapuram,1.0,0.0043290043290043,0.0,0.0022
entire village,1.0,0.0043290043290043,0.0,0.0022
east west singhbhum,1.0,0.0043290043290043,0.0,0.0022
gadchiroli yavotmal,1.0,0.0043290043290043,0.0,0.0022
jawad,1.0,0.0043290043290043,0.0,0.0022
rajasthan,1.0,0.0043290043290043,0.0,0.0022
greater kolkata area,1.0,0.0043290043290043,0.0,0.0022
bagalkoteebijapur,1.0,0.0043290043290043,0.0,0.0022
rugi,1.0,0.0043290043290043,0.0,0.0022
rural,1.0,0.0043290043290043,0.0,0.0022
hilly areas,1.0,0.0043290043290043,0.0,0.0022
hyderabad   telangana,1.0,0.0043290043290043,0.0,0.0022
andhra pradesh,1.0,0.0043290043290043,0.0,0.0022
heavy rains hazaribagh,1.0,0.0043290043290043,0.0,0.0022
few districts,1.0,0.0043290043290043,0.0,0.0022
sahibzada ajit singh nag,0.0,0.0,0.0043285306825867,0.0022
santal pargan,1.0,0.0043290043290043,0.0,0.0022
ghat area,1.0,0.0043290043290043,0.0,0.0022
mumbai colaba,1.0,0.0043290043290043,0.0,0.0022
nagaland,1.0,0.0043290043290043,0.0,0.0022
south salmara mancachar  mankachar,1.0,0.0043290043290043,0.0,0.0022
south kashmir,1.0,0.0043290043290043,0.0,0.0022
nagarkoil,1.0,0.0043290043290043,0.0,0.0022
